C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_30_368.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_30_368.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_30_368.jpg,-0.3,0,0,22.11092
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_30_495.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_30_495.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_30_495.jpg,-0.6500001,0,0,21.56301
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_30_625.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_30_625.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_30_625.jpg,0,0,0,21.23637
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_30_753.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_30_753.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_30_753.jpg,0,0,0,20.96572
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_30_881.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_30_881.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_30_881.jpg,0,0,0,20.74757
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_31_010.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_31_010.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_31_010.jpg,0,0,0,20.51297
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_31_138.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_31_138.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_31_138.jpg,0,0,0,20.00625
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_31_267.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_31_267.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_31_267.jpg,0,0,0,19.71648
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_31_335.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_31_335.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_31_335.jpg,0,0,0,19.54779
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_31_450.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_31_450.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_31_450.jpg,0,0.1623636,0,19.75286
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_31_521.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_31_521.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_31_521.jpg,0,0.3710784,0,19.91707
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_31_655.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_31_655.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_31_655.jpg,0,0.7765977,0,20.54522
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_31_774.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_31_774.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_31_774.jpg,-0.25,1,0,21.55443
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_31_844.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_31_844.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_31_844.jpg,-0.45,1,0,22.2458
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_31_972.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_31_972.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_31_972.jpg,0,1,0,23.38985
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_32_095.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_32_095.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_32_095.jpg,0,1,0,24.7405
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_32_223.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_32_223.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_32_223.jpg,0,0.8026015,0,25.78621
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_32_348.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_32_348.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_32_348.jpg,0,0.4266574,0,26.28865
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_32_473.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_32_473.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_32_473.jpg,0,0.05327804,0,26.24502
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_32_598.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_32_598.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_32_598.jpg,0,0,0,25.88194
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_32_721.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_32_721.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_32_721.jpg,0,0.1845807,0,25.66934
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_32_842.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_32_842.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_32_842.jpg,0,0.5492679,0,25.97215
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_32_966.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_32_966.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_32_966.jpg,0,0.9201618,0,26.80717
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_33_082.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_33_082.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_33_082.jpg,0,1,0,27.92275
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_33_206.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_33_206.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_33_206.jpg,0,1,0,29.0345
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_33_331.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_33_331.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_33_331.jpg,0,1,0,30.13296
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_33_448.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_33_448.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_33_448.jpg,0,1,0,30.1903
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_33_570.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_33_570.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_33_570.jpg,0,1,0,30.19028
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_33_692.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_33_692.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_33_692.jpg,0,1,0,30.19028
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_33_813.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_33_813.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_33_813.jpg,-0.1,1,0,30.18765
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_33_935.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_33_935.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_33_935.jpg,-0.45,1,0,30.1515
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_34_061.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_34_061.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_34_061.jpg,0,1,0,30.18932
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_34_184.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_34_184.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_34_184.jpg,0,1,0,30.1902
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_34_308.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_34_308.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_34_308.jpg,0,1,0,30.19032
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_34_430.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_34_430.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_34_430.jpg,0,0.6344581,0,30.10369
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_34_551.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_34_551.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_34_551.jpg,0,0.2738638,0,30.00478
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_34_672.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_34_672.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_34_672.jpg,0,0,0,29.74798
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_34_797.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_34_797.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_34_797.jpg,0,0,0,29.32996
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_34_917.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_34_917.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_34_917.jpg,-0.3,0,0,28.9231
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_35_036.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_35_036.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_35_036.jpg,0,0,0,28.46809
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_35_161.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_35_161.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_35_161.jpg,0,0,0,28.11997
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_35_282.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_35_282.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_35_282.jpg,0,0,0,27.78088
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_35_403.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_35_403.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_35_403.jpg,0,0,0,27.44643
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_35_525.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_35_525.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_35_525.jpg,0,0,0,27.11606
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_35_652.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_35_652.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_35_652.jpg,0,0,0,26.78964
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_35_766.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_35_766.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_35_766.jpg,0,0,0,26.46718
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_35_890.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_35_890.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_35_890.jpg,0,0,0,26.1486
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_36_015.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_36_015.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_36_015.jpg,0,0,0,25.78176
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_36_083.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_36_083.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_36_083.jpg,0,0,0,25.62613
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_36_209.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_36_209.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_36_209.jpg,0,0,0,25.31768
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_36_335.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_36_335.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_36_335.jpg,0,0,0,24.96251
C:\Users\itsvi\Desktop\Data\IMG\center_2020_05_28_19_42_36_460.jpg,C:\Users\itsvi\Desktop\Data\IMG\left_2020_05_28_19_42_36_460.jpg,C:\Users\itsvi\Desktop\Data\IMG\right_2020_05_28_19_42_36_460.jpg,0,0.1861908,0,24.76135
